,trip_id,arrival_time_x,departure_time_x,stop_id_x,stop_sequence_x,stop_headsign_x,pickup_type_x,drop_off_type_x,shape_dist_traveled_x,timepoint_x,arrival_time_y,departure_time_y,stop_id_y,stop_sequence_y,stop_headsign_y,pickup_type_y,drop_off_type_y,shape_dist_traveled_y,timepoint_y,route_id,service_id,trip_headsign,direction_id,block_id,shape_id
13645,t141D-sl2-p46C-r41,36660.0,36660.0,1017,540,,,,6148.148786,1,36472.0,36472.0,877,352,,,,4208.938531,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13646,t141D-sl2-p46C-r41,36660.0,36660.0,1017,540,,,,6148.148786,1,36944.0,36944.0,880,824,,,,10668.140847,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13647,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,36660.0,36660.0,1017,540,,,,6148.148786,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13648,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,36333.0,36333.0,164,213,,,,2524.0125,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13649,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,36120.0,36120.0,170,0,,,,0.0,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13650,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,37080.0,37080.0,608,960,,,,11802.912811,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13651,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,37141.0,37141.0,870,1021,,,,12787.699098,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13652,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,37187.0,37187.0,871,1067,,,,13574.866608000002,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13653,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,37344.0,37344.0,872,1224,,,,16539.45827,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13654,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,37453.0,37453.0,873,1333,,,,18632.776332,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13655,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,37471.0,37471.0,874,1351,,,,19048.039637,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13656,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,37500.0,37500.0,875,1380,,,,19476.153301,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13657,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,36218.0,36218.0,876,98,,,,1037.430794,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13658,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,36472.0,36472.0,877,352,,,,4208.938531,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13659,t141D-sl2-p46C-r41,36944.0,36944.0,880,824,,,,10668.140847,0,36944.0,36944.0,880,824,,,,10668.140847,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13660,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,36660.0,36660.0,1017,540,,,,6148.148786,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13661,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,36333.0,36333.0,164,213,,,,2524.0125,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13662,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,36120.0,36120.0,170,0,,,,0.0,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13663,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,37080.0,37080.0,608,960,,,,11802.912811,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13664,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,37141.0,37141.0,870,1021,,,,12787.699098,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13665,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,37187.0,37187.0,871,1067,,,,13574.866608000002,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13666,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,37344.0,37344.0,872,1224,,,,16539.45827,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13667,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,37453.0,37453.0,873,1333,,,,18632.776332,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13668,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,37471.0,37471.0,874,1351,,,,19048.039637,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13669,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,37500.0,37500.0,875,1380,,,,19476.153301,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13670,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,36218.0,36218.0,876,98,,,,1037.430794,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13671,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,36472.0,36472.0,877,352,,,,4208.938531,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13672,t141D-sl2-p46C-r41,37080.0,37080.0,608,960,,,,11802.912811,1,36944.0,36944.0,880,824,,,,10668.140847,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13673,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,36660.0,36660.0,1017,540,,,,6148.148786,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13674,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,36333.0,36333.0,164,213,,,,2524.0125,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13675,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,36120.0,36120.0,170,0,,,,0.0,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13676,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,37080.0,37080.0,608,960,,,,11802.912811,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13677,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,37141.0,37141.0,870,1021,,,,12787.699098,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13678,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,37187.0,37187.0,871,1067,,,,13574.866608000002,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13679,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,37344.0,37344.0,872,1224,,,,16539.45827,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13680,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,37453.0,37453.0,873,1333,,,,18632.776332,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13681,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,37471.0,37471.0,874,1351,,,,19048.039637,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13682,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,37500.0,37500.0,875,1380,,,,19476.153301,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13683,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,36218.0,36218.0,876,98,,,,1037.430794,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13684,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,36472.0,36472.0,877,352,,,,4208.938531,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13685,t141D-sl2-p46C-r41,37141.0,37141.0,870,1021,,,,12787.699098,0,36944.0,36944.0,880,824,,,,10668.140847,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13686,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,36660.0,36660.0,1017,540,,,,6148.148786,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13687,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,36333.0,36333.0,164,213,,,,2524.0125,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13688,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,36120.0,36120.0,170,0,,,,0.0,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13689,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,37080.0,37080.0,608,960,,,,11802.912811,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13690,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,37141.0,37141.0,870,1021,,,,12787.699098,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13691,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,37187.0,37187.0,871,1067,,,,13574.866608000002,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13692,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,37344.0,37344.0,872,1224,,,,16539.45827,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13693,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,37453.0,37453.0,873,1333,,,,18632.776332,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13694,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,37471.0,37471.0,874,1351,,,,19048.039637,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13695,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,37500.0,37500.0,875,1380,,,,19476.153301,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13696,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,36218.0,36218.0,876,98,,,,1037.430794,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13697,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,36472.0,36472.0,877,352,,,,4208.938531,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13698,t141D-sl2-p46C-r41,37187.0,37187.0,871,1067,,,,13574.866608000002,0,36944.0,36944.0,880,824,,,,10668.140847,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13699,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,36660.0,36660.0,1017,540,,,,6148.148786,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13700,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,36333.0,36333.0,164,213,,,,2524.0125,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13701,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,36120.0,36120.0,170,0,,,,0.0,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13702,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,37080.0,37080.0,608,960,,,,11802.912811,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13703,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,37141.0,37141.0,870,1021,,,,12787.699098,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13704,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,37187.0,37187.0,871,1067,,,,13574.866608000002,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13705,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,37344.0,37344.0,872,1224,,,,16539.45827,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13706,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,37453.0,37453.0,873,1333,,,,18632.776332,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13707,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,37471.0,37471.0,874,1351,,,,19048.039637,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13708,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,37500.0,37500.0,875,1380,,,,19476.153301,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13709,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,36218.0,36218.0,876,98,,,,1037.430794,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13710,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,36472.0,36472.0,877,352,,,,4208.938531,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13711,t141D-sl2-p46C-r41,37344.0,37344.0,872,1224,,,,16539.45827,0,36944.0,36944.0,880,824,,,,10668.140847,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13712,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,36660.0,36660.0,1017,540,,,,6148.148786,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13713,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,36333.0,36333.0,164,213,,,,2524.0125,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13714,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,36120.0,36120.0,170,0,,,,0.0,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13715,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,37080.0,37080.0,608,960,,,,11802.912811,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13716,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,37141.0,37141.0,870,1021,,,,12787.699098,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13717,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,37187.0,37187.0,871,1067,,,,13574.866608000002,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13718,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,37344.0,37344.0,872,1224,,,,16539.45827,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13719,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,37453.0,37453.0,873,1333,,,,18632.776332,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13720,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,37471.0,37471.0,874,1351,,,,19048.039637,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13721,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,37500.0,37500.0,875,1380,,,,19476.153301,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13722,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,36218.0,36218.0,876,98,,,,1037.430794,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13723,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,36472.0,36472.0,877,352,,,,4208.938531,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13724,t141D-sl2-p46C-r41,37453.0,37453.0,873,1333,,,,18632.776332,0,36944.0,36944.0,880,824,,,,10668.140847,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13725,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,36660.0,36660.0,1017,540,,,,6148.148786,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13726,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,36333.0,36333.0,164,213,,,,2524.0125,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13727,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,36120.0,36120.0,170,0,,,,0.0,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13728,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,37080.0,37080.0,608,960,,,,11802.912811,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13729,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,37141.0,37141.0,870,1021,,,,12787.699098,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13730,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,37187.0,37187.0,871,1067,,,,13574.866608000002,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13731,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,37344.0,37344.0,872,1224,,,,16539.45827,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13732,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,37453.0,37453.0,873,1333,,,,18632.776332,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13733,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,37471.0,37471.0,874,1351,,,,19048.039637,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13734,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,37500.0,37500.0,875,1380,,,,19476.153301,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13735,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,36218.0,36218.0,876,98,,,,1037.430794,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13736,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,36472.0,36472.0,877,352,,,,4208.938531,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13737,t141D-sl2-p46C-r41,37471.0,37471.0,874,1351,,,,19048.039637,0,36944.0,36944.0,880,824,,,,10668.140847,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13738,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,36660.0,36660.0,1017,540,,,,6148.148786,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13739,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,36333.0,36333.0,164,213,,,,2524.0125,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13740,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,36120.0,36120.0,170,0,,,,0.0,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13741,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,37080.0,37080.0,608,960,,,,11802.912811,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13742,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,37141.0,37141.0,870,1021,,,,12787.699098,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13743,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,37187.0,37187.0,871,1067,,,,13574.866608000002,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13744,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,37344.0,37344.0,872,1224,,,,16539.45827,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13745,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,37453.0,37453.0,873,1333,,,,18632.776332,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13746,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,37471.0,37471.0,874,1351,,,,19048.039637,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13747,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,37500.0,37500.0,875,1380,,,,19476.153301,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13748,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,36218.0,36218.0,876,98,,,,1037.430794,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13749,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,36472.0,36472.0,877,352,,,,4208.938531,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13750,t141D-sl2-p46C-r41,37500.0,37500.0,875,1380,,,,19476.153301,0,36944.0,36944.0,880,824,,,,10668.140847,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13751,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,36660.0,36660.0,1017,540,,,,6148.148786,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13752,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,36333.0,36333.0,164,213,,,,2524.0125,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13753,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,36120.0,36120.0,170,0,,,,0.0,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13754,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,37080.0,37080.0,608,960,,,,11802.912811,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13755,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,37141.0,37141.0,870,1021,,,,12787.699098,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13756,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,37187.0,37187.0,871,1067,,,,13574.866608000002,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13757,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,37344.0,37344.0,872,1224,,,,16539.45827,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13758,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,37453.0,37453.0,873,1333,,,,18632.776332,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13759,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,37471.0,37471.0,874,1351,,,,19048.039637,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13760,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,37500.0,37500.0,875,1380,,,,19476.153301,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13761,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,36218.0,36218.0,876,98,,,,1037.430794,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13762,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,36472.0,36472.0,877,352,,,,4208.938531,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13763,t141D-sl2-p46C-r41,37560.0,37560.0,170,1440,,,,20408.657888,1,36944.0,36944.0,880,824,,,,10668.140847,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13764,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,38100.0,38100.0,1017,540,,,,6148.148786,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13765,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,37773.0,37773.0,164,213,,,,2524.0125,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13766,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,37560.0,37560.0,170,0,,,,0.0,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13767,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,38520.0,38520.0,608,960,,,,11802.912811,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13768,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,38581.0,38581.0,870,1021,,,,12787.699098,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13769,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,38627.0,38627.0,871,1067,,,,13574.866608000002,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13770,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,38784.0,38784.0,872,1224,,,,16539.45827,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13771,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,38893.0,38893.0,873,1333,,,,18632.776332,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13772,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,38911.0,38911.0,874,1351,,,,19048.039637,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13773,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,38940.0,38940.0,875,1380,,,,19476.153301,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13774,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,37658.0,37658.0,876,98,,,,1037.430794,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13775,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,37912.0,37912.0,877,352,,,,4208.938531,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13776,t141F-sl2-p46C-r41,37560.0,37560.0,170,0,,,,0.0,1,38384.0,38384.0,880,824,,,,10668.140847,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13777,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,38100.0,38100.0,1017,540,,,,6148.148786,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13778,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,37773.0,37773.0,164,213,,,,2524.0125,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13779,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,37560.0,37560.0,170,0,,,,0.0,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13780,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,38520.0,38520.0,608,960,,,,11802.912811,1,16,2,Red Mile/uk Camp,0,153,1132_shp
13781,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,38581.0,38581.0,870,1021,,,,12787.699098,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13782,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,38627.0,38627.0,871,1067,,,,13574.866608000002,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13783,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,38784.0,38784.0,872,1224,,,,16539.45827,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13784,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,38893.0,38893.0,873,1333,,,,18632.776332,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13785,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,38911.0,38911.0,874,1351,,,,19048.039637,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13786,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,38940.0,38940.0,875,1380,,,,19476.153301,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13787,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,37658.0,37658.0,876,98,,,,1037.430794,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13788,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,37912.0,37912.0,877,352,,,,4208.938531,0,16,2,Red Mile/uk Camp,0,153,1132_shp
13789,t141F-sl2-p46C-r41,37658.0,37658.0,876,98,,,,1037.430794,0,38384.0,38384.0,880,824,,,,10668.140847,0,16,2,Red Mile/uk Camp,0,153,1132_shp
